3637,24
3821,35
3662,41
3625,71
3448,95
3739,31
3766,96
3776,3
3543,92
3697,67
3896,31
3389,56
4015,03
3686,23
3860,08
3743,96
3822,04
3690,97
3783,01
3253,32
3932,6
3826,5
3914,85
3730,09
3752,59
3636,23
3620,74
3846,55
3467,21
3663,94
3847,31
3545,9
3606,03
3624,91
3858,38
3485,68
3840,83
3575,82
3931,31
3562,17
3403,86
3662,32
3880,93
3660,26
3839,29
3760,78
4026,48
3775,71
3909,78
3468,92
3913,17
3645,02
3796,63
3441,47
3767,97
3447,73
3686,62
3453,28
3597,44
3490,77
3986,87
3643,39
3640,12
4113,95
3259,22
3828,28
3664,9
3922,33
3595,97
3565,72
3692,47
3886,96
3437,07
3781,38
3613,33
4073,31
3297,8
3943,29
3781,87
3796,45
3714,18
3538,45
3530,9
3761,38
3454,28
3791,91
3420,37
3737,67
3585,24
3813,93
3534,52
3664,79
3700,26
3749,29
3679,72
3832,39
3748,95
3966,47
3707,41
3551,08
3654,42
3662,22
3657,78
3640,43
3594,91
3795,31
3622,69
3671,36
3965,89
3676,04
3639,39
3704,85
3404,22
4012,54
3477,98
3484,33
3796,6
3549,66
3676,91
4025,83
3486,08
3437,92
3698,23
3158,85
3634,1
3944,6
3745,08
3743,68
3729,99
3590,31
3677,5
3771,7
3787,81
3692,49
3641,89
3733,56
3368,3
3723,4
3722,48
3870,37
3516,22
4082,47
3713,13
3750,17
3853,17
3729,62
3803,4
3760,33
3746,3
3481,75
3669,82
3643,84
3480,35
3440,51
3642,81
3707,65
3631,19
3640,51
4101,94
4002,74
3798,79
3763,46
4065,03
4057,43
3747,51
3525,09
3666,98
3590,54
3648,03
3518,12
3625,02
4058,33
3814,29
3646,94
3477,74
3584,44
4163,43
3396,62
3600,66
3795,26
3541,04
3723,09
3816,41
3427,02
3699,89
3624,7
3583,58
3497,39
3545,07
3636,4
3571,85
3508,79
3757,78
4131,17
3928,12
3696,89
3785,92
3523,51
3421,38
4018,38
3732,54
3781,27
3665,77
3943,94
3636,17
3589,82
3919,55
3425,32
3789,7
3703,62
3558,36
3458,36
3752,79
3967,59
4201,52
3735,94
3772,06
3824,62
3682,46
3664,21
3491,88
3542,25
3735
3792,41
3676,22
3608,84
3914,45
3948,29
3945,54
3734,72
3925,53
3705,09
3689,83
3503,51
3684,14
3324,32
3666,47
3602,93
3883,45
3610,68
3438,2
3655,25
3494,6
3432,59
3668,51
3633,03
3463,97
3844,57
3652,75
3690,65
3647,19
3355
3684,15
3461,86
3318,36
4138,42
3636,65
3826,57
3589,61
3687,89
3647,96
3593,15
3629,25
3514,96
3693,23
3793,2
3632,93
3908,61
3796,62
3911,86
3774,41
3416,99
3715,87
3821,75
3568,96
3651,11
3778,49
3720,32
3935,36
3677,53
3810,46
3659,12
3870,17
3176,02
3896,32
4079,56
3763,78
3524,29
3694,91
3622,21
3482,36
3761,08
3965,03
3617,4
3824,94
3593,58
3590,58
3699,75
3689,86
3666,97
3609,37
3767,32
3572,86
3878,76
3682,46
3823,41
3753,45
3865,59
3662,89
3706,66
3544,73
3534,46
3253,53
3862,19
4015,22
3506,58
3768,63
3685,32
3523,01
3567,37
3803,94
3785,33
3838,3
3821,31
3678,9
3736,21
3462,83
3276,02
3831,34
3792,75
3565,08
3904,42
3788,49
3809,21
3618,2
3624,56
3583,01
3787,24
3539,55
3868,49
3464,83
3633,29
3843,38
3881,46
3728,92
3971,22
3592,86
3713,76
3795,58
3642,69
3737,98
3507,82
3761,41
3588,82
3443,92
3821,15
3647,9
3697,05
3556,58
3661,55
3338,37
3763,72
3558,43
3908,27
3843,33
3857,94
3821,08
3682,7
3869,08
3692,46
3747,35
3581,41
3719,1
3482,78
3772,13
3748,53
3645,51
3808,41
3342,95
3549,99
3890,27
3682,8
3634,73
3880,85
3601
4007,46
3701,25
3792,26
3738,64
3698,75
3776,05
3835,95
3615,21
4032,37
3824,46
3953,31
3688,54
3696,09
3893,97
3695,85
3477,26
3742
3588,08
3756,4
3672,87
4120,26
3825,74
3419,49
3646,75
3795,29
3784,35
3863,73
3807,77
3697,64
3480,21
3717,4
3975,7
3539,92
3586,01
3719,21
